"","airline","Date","CurrDate","n_day","wk_day","ch_price"
"7090","United","02/21/2019","2018-12-01",82,"Saturday",136.2
"651","Alaska Airlines","02/22/2019","2018-11-18",96,"Sunday",337.6
"652","Alaska Airlines","02/22/2019","2018-11-19",95,"Monday",288.1
"653","Alaska Airlines","02/22/2019","2018-11-20",94,"Tuesday",207.7
"654","Alaska Airlines","02/22/2019","2018-11-21",93,"Wednesday",136.2
"655","Alaska Airlines","02/22/2019","2018-11-29",85,"Thursday",237.3
"656","Alaska Airlines","02/22/2019","2018-11-30",84,"Friday",265.195
"657","Alaska Airlines","02/22/2019","2018-12-01",83,"Saturday",218.2
"1864","American Airlines","02/22/2019","2018-11-18",96,"Sunday",272.4
"1865","American Airlines","02/22/2019","2018-11-19",95,"Monday",789.1
"1866","American Airlines","02/22/2019","2018-11-20",94,"Tuesday",186.1
"1867","American Airlines","02/22/2019","2018-11-21",93,"Wednesday",141.2
"1868","American Airlines","02/22/2019","2018-11-22",92,"Thursday",158.2
"1869","American Airlines","02/22/2019","2018-11-23",91,"Friday",298.8
"1870","American Airlines","02/22/2019","2018-11-24",90,"Saturday",141.2
"1871","American Airlines","02/22/2019","2018-11-25",89,"Sunday",141.2
"1872","American Airlines","02/22/2019","2018-11-26",88,"Monday",141.2
"1873","American Airlines","02/22/2019","2018-11-27",87,"Tuesday",141.2
"1874","American Airlines","02/22/2019","2018-11-28",86,"Wednesday",141.2
"1875","American Airlines","02/22/2019","2018-11-29",85,"Thursday",237.3
"1876","American Airlines","02/22/2019","2018-11-30",84,"Friday",230.6
"1877","American Airlines","02/22/2019","2018-12-01",83,"Saturday",218.2
"3169","Delta","02/22/2019","2018-11-18",96,"Sunday",272.4
"3170","Delta","02/22/2019","2018-11-19",95,"Monday",249.1
"3171","Delta","02/22/2019","2018-11-20",94,"Tuesday",246.1
"3172","Delta","02/22/2019","2018-11-21",93,"Wednesday",196.4
"3173","Delta","02/22/2019","2018-11-22",92,"Thursday",158.2
"3174","Delta","02/22/2019","2018-11-23",91,"Friday",346.91
"3175","Delta","02/22/2019","2018-11-24",90,"Saturday",136.2
"3176","Delta","02/22/2019","2018-11-25",89,"Sunday",136.2
"3177","Delta","02/22/2019","2018-11-26",88,"Monday",136.2
"3178","Delta","02/22/2019","2018-11-27",87,"Tuesday",136.2
"3179","Delta","02/22/2019","2018-11-28",86,"Wednesday",136.2
"3180","Delta","02/22/2019","2018-11-29",85,"Thursday",237.3
"3181","Delta","02/22/2019","2018-11-30",84,"Friday",243.6
"3182","Delta","02/22/2019","2018-12-01",83,"Saturday",218.2
"4463","JetBlue Airways","02/22/2019","2018-11-18",96,"Sunday",346.4
"4464","JetBlue Airways","02/22/2019","2018-11-19",95,"Monday",374.1
"4465","JetBlue Airways","02/22/2019","2018-11-20",94,"Tuesday",195.2
"4466","JetBlue Airways","02/22/2019","2018-11-21",93,"Wednesday",148.2
"4467","JetBlue Airways","02/22/2019","2018-11-22",92,"Thursday",158.2
"4468","JetBlue Airways","02/22/2019","2018-11-23",91,"Friday",352.44
"4469","JetBlue Airways","02/22/2019","2018-11-26",88,"Monday",166.21
"4470","JetBlue Airways","02/22/2019","2018-11-27",87,"Tuesday",166.21
"4471","JetBlue Airways","02/22/2019","2018-11-28",86,"Wednesday",166.21
"4472","JetBlue Airways","02/22/2019","2018-11-29",85,"Thursday",237.3
"4473","JetBlue Airways","02/22/2019","2018-11-30",84,"Friday",217.205
"4474","JetBlue Airways","02/22/2019","2018-12-01",83,"Saturday",218.2
"5518","Spirit Airlines","02/22/2019","2018-11-18",96,"Sunday",411.76
"5519","Spirit Airlines","02/22/2019","2018-11-20",94,"Tuesday",162.435
"5520","Spirit Airlines","02/22/2019","2018-11-21",93,"Wednesday",205.88
"5521","Spirit Airlines","02/22/2019","2018-11-23",91,"Friday",185.88
"5522","Spirit Airlines","02/22/2019","2018-11-30",84,"Friday",191.935
"6069","Sun Country Airlines","02/22/2019","2018-11-20",94,"Tuesday",228.645
"6070","Sun Country Airlines","02/22/2019","2018-11-22",92,"Thursday",122.8
"6071","Sun Country Airlines","02/22/2019","2018-12-01",83,"Saturday",190.8
"7091","United","02/22/2019","2018-11-18",96,"Sunday",272.4
"7092","United","02/22/2019","2018-11-19",95,"Monday",344.1
"7093","United","02/22/2019","2018-11-20",94,"Tuesday",180.6
"7094","United","02/22/2019","2018-11-21",93,"Wednesday",136.2
"7095","United","02/22/2019","2018-11-22",92,"Thursday",158.2
"7096","United","02/22/2019","2018-11-23",91,"Friday",356.2
"7097","United","02/22/2019","2018-11-24",90,"Saturday",136.2
"7098","United","02/22/2019","2018-11-25",89,"Sunday",136.2
"7099","United","02/22/2019","2018-11-26",88,"Monday",136.2
"7100","United","02/22/2019","2018-11-27",87,"Tuesday",136.2
"7101","United","02/22/2019","2018-11-28",86,"Wednesday",136.2
"7102","United","02/22/2019","2018-11-29",85,"Thursday",237.3
"7103","United","02/22/2019","2018-11-30",84,"Friday",202.4
"7104","United","02/22/2019","2018-12-01",83,"Saturday",218.2
"658","Alaska Airlines","02/23/2019","2018-11-18",97,"Sunday",396.2
"659","Alaska Airlines","02/23/2019","2018-11-19",96,"Monday",118.2
"660","Alaska Airlines","02/23/2019","2018-11-20",95,"Tuesday",191.2
"661","Alaska Airlines","02/23/2019","2018-11-21",94,"Wednesday",128.2
"662","Alaska Airlines","02/23/2019","2018-11-22",93,"Thursday",369.3
"663","Alaska Airlines","02/23/2019","2018-11-23",92,"Friday",128.2
"664","Alaska Airlines","02/23/2019","2018-11-24",91,"Saturday",128.2
"665","Alaska Airlines","02/23/2019","2018-11-25",90,"Sunday",128.2
"666","Alaska Airlines","02/23/2019","2018-11-26",89,"Monday",128.2
"667","Alaska Airlines","02/23/2019","2018-11-27",88,"Tuesday",236.4
"668","Alaska Airlines","02/23/2019","2018-11-28",87,"Wednesday",236.4
"669","Alaska Airlines","02/23/2019","2018-11-29",86,"Thursday",128.2
"670","Alaska Airlines","02/23/2019","2018-11-30",85,"Friday",284.1
"671","Alaska Airlines","02/23/2019","2018-12-01",84,"Saturday",316.2
"1878","American Airlines","02/23/2019","2018-11-18",97,"Sunday",281.2
"1879","American Airlines","02/23/2019","2018-11-19",96,"Monday",133.2
"1880","American Airlines","02/23/2019","2018-11-20",95,"Tuesday",211.1
"1881","American Airlines","02/23/2019","2018-11-21",94,"Wednesday",128.2
"1882","American Airlines","02/23/2019","2018-11-22",93,"Thursday",367.2
"1883","American Airlines","02/23/2019","2018-11-23",92,"Friday",128.2
"1884","American Airlines","02/23/2019","2018-11-24",91,"Saturday",128.2
"1885","American Airlines","02/23/2019","2018-11-25",90,"Sunday",128.2
"1886","American Airlines","02/23/2019","2018-11-26",89,"Monday",128.2
"1887","American Airlines","02/23/2019","2018-11-27",88,"Tuesday",256.4
"1888","American Airlines","02/23/2019","2018-11-28",87,"Wednesday",256.4
"1889","American Airlines","02/23/2019","2018-11-29",86,"Thursday",128.2
"1890","American Airlines","02/23/2019","2018-11-30",85,"Friday",334.1
"1891","American Airlines","02/23/2019","2018-12-01",84,"Saturday",316.2
"3183","Delta","02/23/2019","2018-11-18",97,"Sunday",316.2
"3184","Delta","02/23/2019","2018-11-19",96,"Monday",158.2
"3185","Delta","02/23/2019","2018-11-20",95,"Tuesday",200.6
"3186","Delta","02/23/2019","2018-11-21",94,"Wednesday",136.8
"3187","Delta","02/23/2019","2018-11-22",93,"Thursday",474.3
"3188","Delta","02/23/2019","2018-11-23",92,"Friday",136.8
"3189","Delta","02/23/2019","2018-11-24",91,"Saturday",128.2
"3190","Delta","02/23/2019","2018-11-25",90,"Sunday",128.2
"3191","Delta","02/23/2019","2018-11-26",89,"Monday",128.2
"3192","Delta","02/23/2019","2018-11-27",88,"Tuesday",256.4
"3193","Delta","02/23/2019","2018-11-28",87,"Wednesday",256.4
"3194","Delta","02/23/2019","2018-11-29",86,"Thursday",136.2
"3195","Delta","02/23/2019","2018-11-30",85,"Friday",257.9
"3196","Delta","02/23/2019","2018-12-01",84,"Saturday",324.8
"4475","JetBlue Airways","02/23/2019","2018-11-18",97,"Sunday",352.44
"4476","JetBlue Airways","02/23/2019","2018-11-19",96,"Monday",118.2
"4477","JetBlue Airways","02/23/2019","2018-11-20",95,"Tuesday",203.75
"4478","JetBlue Airways","02/23/2019","2018-11-21",94,"Wednesday",148.2
"4479","JetBlue Airways","02/23/2019","2018-11-22",93,"Thursday",421.8
"4480","JetBlue Airways","02/23/2019","2018-11-23",92,"Friday",148.2
"4481","JetBlue Airways","02/23/2019","2018-11-27",88,"Tuesday",376.4
"4482","JetBlue Airways","02/23/2019","2018-11-28",87,"Wednesday",376.4
"4483","JetBlue Airways","02/23/2019","2018-11-29",86,"Thursday",128.2
"4484","JetBlue Airways","02/23/2019","2018-11-30",85,"Friday",226.75
"4485","JetBlue Airways","02/23/2019","2018-12-01",84,"Saturday",316.2
"5523","Spirit Airlines","02/23/2019","2018-11-19",96,"Monday",192.46
"5524","Spirit Airlines","02/23/2019","2018-11-20",95,"Tuesday",162.435
"5525","Spirit Airlines","02/23/2019","2018-11-21",94,"Wednesday",192.87
"5526","Spirit Airlines","02/23/2019","2018-11-22",93,"Thursday",337.305
"5527","Spirit Airlines","02/23/2019","2018-11-23",92,"Friday",192.87
"5528","Spirit Airlines","02/23/2019","2018-11-24",91,"Saturday",192.87
"5529","Spirit Airlines","02/23/2019","2018-11-25",90,"Sunday",192.87
"5530","Spirit Airlines","02/23/2019","2018-11-26",89,"Monday",192.87
"5531","Spirit Airlines","02/23/2019","2018-11-27",88,"Tuesday",247.76
"5532","Spirit Airlines","02/23/2019","2018-11-28",87,"Wednesday",247.76
"5533","Spirit Airlines","02/23/2019","2018-11-29",86,"Thursday",123.88
"5534","Spirit Airlines","02/23/2019","2018-11-30",85,"Friday",221.23
"5535","Spirit Airlines","02/23/2019","2018-12-01",84,"Saturday",582.48
"6072","Sun Country Airlines","02/23/2019","2018-11-20",95,"Tuesday",220.695
"7105","United","02/23/2019","2018-11-18",97,"Sunday",281.2
"7106","United","02/23/2019","2018-11-19",96,"Monday",153.2
"7107","United","02/23/2019","2018-11-20",95,"Tuesday",184.9
"7108","United","02/23/2019","2018-11-21",94,"Wednesday",128.2
"7109","United","02/23/2019","2018-11-22",93,"Thursday",372.3
"7110","United","02/23/2019","2018-11-23",92,"Friday",128.2
"7111","United","02/23/2019","2018-11-24",91,"Saturday",128.2
"7112","United","02/23/2019","2018-11-25",90,"Sunday",128.2
"7113","United","02/23/2019","2018-11-26",89,"Monday",128.2
"7114","United","02/23/2019","2018-11-27",88,"Tuesday",236.4
"7115","United","02/23/2019","2018-11-28",87,"Wednesday",236.4
"7116","United","02/23/2019","2018-11-29",86,"Thursday",128.2
"7117","United","02/23/2019","2018-11-30",85,"Friday",265.6
"7118","United","02/23/2019","2018-12-01",84,"Saturday",316.2
"672","Alaska Airlines","02/24/2019","2018-11-18",98,"Sunday",897.3
"673","Alaska Airlines","02/24/2019","2018-11-19",97,"Monday",1434.585
"674","Alaska Airlines","02/24/2019","2018-11-20",96,"Tuesday",246.2
"675","Alaska Airlines","02/24/2019","2018-11-21",95,"Wednesday",439.41
"676","Alaska Airlines","02/24/2019","2018-11-22",94,"Thursday",136.2
"677","Alaska Airlines","02/24/2019","2018-11-24",92,"Saturday",883.4
"678","Alaska Airlines","02/24/2019","2018-11-25",91,"Sunday",639.6
"679","Alaska Airlines","02/24/2019","2018-11-26",90,"Monday",246.2
"680","Alaska Airlines","02/24/2019","2018-11-27",89,"Tuesday",366.8
"681","Alaska Airlines","02/24/2019","2018-11-28",88,"Wednesday",392.41
"682","Alaska Airlines","02/24/2019","2018-11-29",87,"Thursday",248.8
"683","Alaska Airlines","02/24/2019","2018-11-30",86,"Friday",438.8
"684","Alaska Airlines","02/24/2019","2018-12-01",85,"Saturday",288.8
"1892","American Airlines","02/24/2019","2018-11-18",98,"Sunday",1026.3
"1893","American Airlines","02/24/2019","2018-11-19",97,"Monday",834.3
"1894","American Airlines","02/24/2019","2018-11-20",96,"Tuesday",203.2
"1895","American Airlines","02/24/2019","2018-11-21",95,"Wednesday",468.3
"1896","American Airlines","02/24/2019","2018-11-22",94,"Thursday",176.2
"1897","American Airlines","02/24/2019","2018-11-23",93,"Friday",316.2
"1898","American Airlines","02/24/2019","2018-11-24",92,"Saturday",316.2
"1899","American Airlines","02/24/2019","2018-11-25",91,"Sunday",870.6
"1900","American Airlines","02/24/2019","2018-11-26",90,"Monday",198.2
"1901","American Airlines","02/24/2019","2018-11-27",89,"Tuesday",367.2
"1902","American Airlines","02/24/2019","2018-11-28",88,"Wednesday",461.2
"1903","American Airlines","02/24/2019","2018-11-29",87,"Thursday",236.2
"1904","American Airlines","02/24/2019","2018-11-30",86,"Friday",461.2
"1905","American Airlines","02/24/2019","2018-12-01",85,"Saturday",236.2
"3197","Delta","02/24/2019","2018-11-19",97,"Monday",1007.415
"3198","Delta","02/24/2019","2018-11-20",96,"Tuesday",246.2
"3199","Delta","02/24/2019","2018-11-21",95,"Wednesday",404.8
"3200","Delta","02/24/2019","2018-11-22",94,"Thursday",198.2
"3201","Delta","02/24/2019","2018-11-23",93,"Friday",324.8
"3202","Delta","02/24/2019","2018-11-24",92,"Saturday",316.2
"3203","Delta","02/24/2019","2018-11-25",91,"Sunday",888.63
"3204","Delta","02/24/2019","2018-11-26",90,"Monday",218.19
"3205","Delta","02/24/2019","2018-11-27",89,"Tuesday",384.8
"3206","Delta","02/24/2019","2018-11-28",88,"Wednesday",424.8
"3207","Delta","02/24/2019","2018-11-29",87,"Thursday",226.39
"3208","Delta","02/24/2019","2018-11-30",86,"Friday",462.4
"3209","Delta","02/24/2019","2018-12-01",85,"Saturday",226.39
"4486","JetBlue Airways","02/24/2019","2018-11-19",97,"Monday",933.915
"4487","JetBlue Airways","02/24/2019","2018-11-20",96,"Tuesday",210.21
"4488","JetBlue Airways","02/24/2019","2018-11-21",95,"Wednesday",361.5
"4489","JetBlue Airways","02/24/2019","2018-11-22",94,"Thursday",136.2
"4490","JetBlue Airways","02/24/2019","2018-11-23",93,"Friday",550.59
"4491","JetBlue Airways","02/24/2019","2018-11-24",92,"Saturday",622.61
"4492","JetBlue Airways","02/24/2019","2018-11-25",91,"Sunday",564.6
"4493","JetBlue Airways","02/24/2019","2018-11-26",90,"Monday",188.2
"4494","JetBlue Airways","02/24/2019","2018-11-27",89,"Tuesday",361.5
"4495","JetBlue Airways","02/24/2019","2018-11-28",88,"Wednesday",407.5
"4496","JetBlue Airways","02/24/2019","2018-11-29",87,"Thursday",216.82
"4497","JetBlue Airways","02/24/2019","2018-11-30",86,"Friday",407.5
"4498","JetBlue Airways","02/24/2019","2018-12-01",85,"Saturday",252.25
"5536","Spirit Airlines","02/24/2019","2018-11-19",97,"Monday",956.235
"5537","Spirit Airlines","02/24/2019","2018-11-21",95,"Wednesday",494.87
"5538","Spirit Airlines","02/24/2019","2018-11-25",91,"Sunday",617.64
"5539","Spirit Airlines","02/24/2019","2018-11-26",90,"Monday",205.88
"5540","Spirit Airlines","02/24/2019","2018-11-27",89,"Tuesday",296.88
"5541","Spirit Airlines","02/24/2019","2018-11-28",88,"Wednesday",296.88
"5542","Spirit Airlines","02/24/2019","2018-11-29",87,"Thursday",225.87
"5543","Spirit Airlines","02/24/2019","2018-11-30",86,"Friday",449.88
"5544","Spirit Airlines","02/24/2019","2018-12-01",85,"Saturday",225.87
"6073","Sun Country Airlines","02/24/2019","2018-11-19",97,"Monday",886.53
"6074","Sun Country Airlines","02/24/2019","2018-11-21",95,"Wednesday",433.4
"6075","Sun Country Airlines","02/24/2019","2018-11-23",93,"Friday",711.03
"6076","Sun Country Airlines","02/24/2019","2018-11-24",92,"Saturday",634.02
"6077","Sun Country Airlines","02/24/2019","2018-11-26",90,"Monday",208.4
"6078","Sun Country Airlines","02/24/2019","2018-11-27",89,"Tuesday",336.4
"6079","Sun Country Airlines","02/24/2019","2018-11-28",88,"Wednesday",336.4
"6080","Sun Country Airlines","02/24/2019","2018-11-29",87,"Thursday",188.39
"6081","Sun Country Airlines","02/24/2019","2018-12-01",85,"Saturday",188.39
"7119","United","02/24/2019","2018-11-18",98,"Sunday",1330.8
"7120","United","02/24/2019","2018-11-19",97,"Monday",1057.2
"7121","United","02/24/2019","2018-11-20",96,"Tuesday",261.81
"7122","United","02/24/2019","2018-11-21",95,"Wednesday",436.2
"7123","United","02/24/2019","2018-11-22",94,"Thursday",136.2
"7124","United","02/24/2019","2018-11-23",93,"Friday",324.8
"7125","United","02/24/2019","2018-11-24",92,"Saturday",531.2
"7126","United","02/24/2019","2018-11-25",91,"Sunday",675.9
"7127","United","02/24/2019","2018-11-26",90,"Monday",183.2
"7128","United","02/24/2019","2018-11-27",89,"Tuesday",400.3
"7129","United","02/24/2019","2018-11-28",88,"Wednesday",396.2
"7130","United","02/24/2019","2018-11-29",87,"Thursday",183.2
"7131","United","02/24/2019","2018-11-30",86,"Friday",444.8
"7132","United","02/24/2019","2018-12-01",85,"Saturday",221.2
"685","Alaska Airlines","02/25/2019","2018-11-18",99,"Sunday",272.4
"686","Alaska Airlines","02/25/2019","2018-11-19",98,"Monday",534.3
"687","Alaska Airlines","02/25/2019","2018-11-20",97,"Tuesday",442.4
"688","Alaska Airlines","02/25/2019","2018-11-21",96,"Wednesday",296.21
"689","Alaska Airlines","02/25/2019","2018-11-22",95,"Thursday",356.2
"690","Alaska Airlines","02/25/2019","2018-11-23",94,"Friday",415.6
"691","Alaska Airlines","02/25/2019","2018-11-25",92,"Sunday",246.2
"692","Alaska Airlines","02/25/2019","2018-11-27",90,"Tuesday",356.2
"693","Alaska Airlines","02/25/2019","2018-11-28",89,"Wednesday",356.2
"694","Alaska Airlines","02/25/2019","2018-11-29",88,"Thursday",136.2
"695","Alaska Airlines","02/25/2019","2018-11-30",87,"Friday",136.2
"1906","American Airlines","02/25/2019","2018-11-18",99,"Sunday",272.4
"1907","American Airlines","02/25/2019","2018-11-19",98,"Monday",451.8
"1908","American Airlines","02/25/2019","2018-11-20",97,"Tuesday",452.4
"1909","American Airlines","02/25/2019","2018-11-21",96,"Wednesday",281.2
"1910","American Airlines","02/25/2019","2018-11-22",95,"Thursday",332.8
"1911","American Airlines","02/25/2019","2018-11-23",94,"Friday",522.1
"1912","American Airlines","02/25/2019","2018-11-24",93,"Saturday",316.2
"1913","American Airlines","02/25/2019","2018-11-25",92,"Sunday",161.2
"1914","American Airlines","02/25/2019","2018-11-26",91,"Monday",158.2
"1915","American Airlines","02/25/2019","2018-11-27",90,"Tuesday",332.8
"1916","American Airlines","02/25/2019","2018-11-28",89,"Wednesday",367.2
"1917","American Airlines","02/25/2019","2018-11-29",88,"Thursday",141.2
"1918","American Airlines","02/25/2019","2018-11-30",87,"Friday",193.2
"3210","Delta","02/25/2019","2018-11-18",99,"Sunday",289.6
"3211","Delta","02/25/2019","2018-11-19",98,"Monday",451.8
"3212","Delta","02/25/2019","2018-11-20",97,"Tuesday",452.4
"3213","Delta","02/25/2019","2018-11-21",96,"Wednesday",281.2
"3214","Delta","02/25/2019","2018-11-22",95,"Thursday",404.8
"3215","Delta","02/25/2019","2018-11-23",94,"Friday",207.6
"3216","Delta","02/25/2019","2018-11-24",93,"Saturday",316.2
"3217","Delta","02/25/2019","2018-11-25",92,"Sunday",266.19
"3218","Delta","02/25/2019","2018-11-26",91,"Monday",158.2
"3219","Delta","02/25/2019","2018-11-27",90,"Tuesday",364.8
"3220","Delta","02/25/2019","2018-11-28",89,"Wednesday",364.8
"3221","Delta","02/25/2019","2018-11-29",88,"Thursday",136.2
