"","airline","Date","CurrDate","n_day","wk_day","av_price","select","week","tri_d","tp","y_trans"
"1588","American Airlines","03/06/2019","2018-12-01",95,"Saturday",135.25,1,"14",32,"5",1.55631301251275
"1589","American Airlines","03/07/2019","2018-11-25",102,"Sunday",295.155555555556,1,"15",34,"5",2.60306144173566
"1590","American Airlines","03/07/2019","2018-11-27",100,"Tuesday",429.9,1,"14",33,"5",2.87965589222434
"1591","American Airlines","03/07/2019","2018-11-29",98,"Thursday",322.65,1,"14",33,"5",2.67326796940926
"1592","American Airlines","03/07/2019","2018-12-01",96,"Saturday",321.6,1,"14",32,"5",2.67076026192434
"1593","American Airlines","03/08/2019","2018-11-27",101,"Tuesday",248.878333333333,1,"14",34,"5",2.45672556863555
"1594","American Airlines","03/08/2019","2018-11-28",100,"Wednesday",248.878333333333,1,"14",33,"5",2.45672556863555
"1595","American Airlines","03/08/2019","2018-11-29",99,"Thursday",233.9,1,"14",33,"5",2.39843217451436
"1596","American Airlines","03/08/2019","2018-11-30",98,"Friday",233.9,1,"14",33,"5",2.39843217451436
"1597","American Airlines","03/08/2019","2018-12-01",97,"Saturday",222.209090909091,1,"14",32,"5",2.34768407354401
"1598","American Airlines","03/09/2019","2018-11-27",102,"Tuesday",227.306470588235,1,"15",34,"5",2.37044664634935
"1599","American Airlines","03/09/2019","2018-11-28",101,"Wednesday",227.306470588235,1,"14",34,"5",2.37044664634935
"1600","American Airlines","03/09/2019","2018-11-29",100,"Thursday",135.137037037037,1,"14",33,"5",1.55379415710269
"1601","American Airlines","03/09/2019","2018-12-01",98,"Saturday",232.270588235294,1,"14",33,"5",2.39166064691526
"1602","American Airlines","03/10/2019","2018-11-29",101,"Thursday",237.633333333333,1,"14",34,"5",2.41360990292204
"1603","American Airlines","03/10/2019","2018-12-01",99,"Saturday",261.8,1,"14",33,"5",2.50207381398035
"1604","American Airlines","03/11/2019","2018-11-29",102,"Thursday",141.2,1,"15",34,"5",1.67372246283145
"1605","American Airlines","03/12/2019","2018-12-01",101,"Saturday",223.433333333333,1,"14",34,"5",2.35324627965641
"1606","American Airlines","03/13/2019","2018-12-01",102,"Saturday",142.841176470588,1,"15",34,"5",1.70178356031555
"1607","American Airlines","11/19/2018","2018-11-18",1,"Sunday",322.65,1,"0",0,"1",2.67326796940926
"1608","American Airlines","11/20/2018","2018-11-19",1,"Monday",324.076470588235,1,"0",0,"1",2.67665477345432
"1609","American Airlines","11/21/2018","2018-11-20",1,"Tuesday",324.042857142857,1,"0",0,"1",2.67657522993848
"1610","American Airlines","11/22/2018","2018-11-21",1,"Wednesday",649.6,1,"0",0,"1",3.14284073541604
"1611","American Airlines","11/23/2018","2018-11-22",1,"Thursday",316.2,1,"0",0,"1",2.65766098268193
"1612","American Airlines","11/24/2018","2018-11-18",6,"Sunday",390.305789473684,1,"1",2,"2",2.81297494797339
"1613","American Airlines","11/24/2018","2018-11-19",5,"Monday",385.040666666667,1,"1",2,"2",2.80339833477669
"1614","American Airlines","11/24/2018","2018-11-20",4,"Tuesday",389.651875,1,"1",1,"2",2.81179548559545
"1615","American Airlines","11/24/2018","2018-11-23",1,"Friday",321.933333333333,1,"0",0,"1",2.67155772297793
"1617","American Airlines","11/25/2018","2018-11-20",5,"Tuesday",594.9,1,"1",2,"2",3.08910689361454
"1619","American Airlines","11/25/2018","2018-11-23",2,"Friday",528.45,1,"0",1,"1",3.01495786674112
"1620","American Airlines","11/25/2018","2018-11-24",1,"Saturday",493.333333333333,1,"0",0,"1",2.97082630555373
"1621","American Airlines","11/26/2018","2018-11-18",8,"Sunday",349.02,1,"1",3,"2",2.73244528318693
"1622","American Airlines","11/26/2018","2018-11-20",6,"Tuesday",409.787692307692,1,"1",2,"2",2.84689585354402
"1623","American Airlines","11/26/2018","2018-11-21",5,"Wednesday",391.161538461538,1,"1",2,"2",2.81451426727063
"1624","American Airlines","11/26/2018","2018-11-22",4,"Thursday",289.8,1,"1",1,"2",2.58815960486859
"1625","American Airlines","11/26/2018","2018-11-24",2,"Saturday",319.066666666667,1,"0",1,"1",2.66465763112376
"1626","American Airlines","11/26/2018","2018-11-25",1,"Sunday",357.733333333333,1,"0",0,"1",2.75055426974031
"1627","American Airlines","11/26/2018","2018-11-26",0,"Monday",321.933333333333,1,"0",0,"1",2.67155772297793
"1628","American Airlines","11/27/2018","2018-11-27",0,"Tuesday",321.216666666667,1,"0",0,"1",2.66984160657697
"1629","American Airlines","11/28/2018","2018-11-18",10,"Sunday",226.030769230769,1,"1",3,"2",2.36484642619378
"1630","American Airlines","11/28/2018","2018-11-19",9,"Monday",226.030769230769,1,"1",3,"2",2.36484642619378
"1631","American Airlines","11/28/2018","2018-11-20",8,"Tuesday",228.8,1,"1",3,"2",2.37692438917973
"1632","American Airlines","11/28/2018","2018-11-21",7,"Wednesday",226.030769230769,1,"1",2,"2",2.36484642619378
"1633","American Airlines","11/28/2018","2018-11-28",0,"Wednesday",320.481818181818,1,"0",0,"1",2.6680758147564
"1634","American Airlines","11/29/2018","2018-11-18",11,"Sunday",224.9,1,"2",4,"2",2.35982945623639
"1635","American Airlines","11/29/2018","2018-11-19",10,"Monday",228.383333333333,1,"1",3,"2",2.37512564492042
"1636","American Airlines","11/29/2018","2018-11-20",9,"Tuesday",228.819230769231,1,"1",3,"2",2.37700725212792
"1637","American Airlines","11/29/2018","2018-11-22",7,"Thursday",158.2,1,"1",2,"2",1.90808633988566
"1638","American Airlines","11/29/2018","2018-11-27",2,"Tuesday",223.192857142857,1,"0",1,"1",2.35215857587539
"1639","American Airlines","11/30/2018","2018-11-18",12,"Sunday",225.591666666667,1,"2",4,"2",2.36290420049857
"1640","American Airlines","11/30/2018","2018-11-19",11,"Monday",228.457894736842,1,"2",4,"2",2.37544800121189
"1641","American Airlines","11/30/2018","2018-11-20",10,"Tuesday",228.819230769231,1,"1",3,"2",2.37700725212792
"1642","American Airlines","11/30/2018","2018-11-22",8,"Thursday",163.55,1,"1",3,"2",1.96375128813827
"1643","American Airlines","12/01/2018","2018-11-18",13,"Sunday",226.288125,1,"2",4,"2",2.36598125790103
"1644","American Airlines","12/01/2018","2018-11-20",11,"Tuesday",228.910714285714,1,"2",4,"2",2.37740125506889
"1645","American Airlines","12/01/2018","2018-11-23",8,"Friday",164.985,1,"1",3,"2",1.97768490496576
"1646","American Airlines","12/01/2018","2018-11-29",2,"Thursday",224.985,1,"0",1,"1",2.36020833699624
"1647","American Airlines","12/02/2018","2018-11-18",14,"Sunday",179.3,1,"2",5,"2",2.0988264868769
"1648","American Airlines","12/02/2018","2018-11-22",10,"Thursday",158.2,1,"1",3,"2",1.90808633988566
"1649","American Airlines","12/02/2018","2018-11-23",9,"Friday",164.005882352941,1,"1",3,"2",1.96822005689332
"1650","American Airlines","12/02/2018","2018-11-24",8,"Saturday",163.7375,1,"1",3,"2",1.96559408734458
"1651","American Airlines","12/02/2018","2018-11-25",7,"Sunday",163.83125,1,"1",2,"2",1.96651294625821
"1652","American Airlines","12/02/2018","2018-11-26",6,"Monday",163.83125,1,"1",2,"2",1.96651294625821
"1653","American Airlines","12/02/2018","2018-11-29",3,"Thursday",224.180952380952,1,"0",1,"1",2.35661281923398
"1654","American Airlines","12/03/2018","2018-11-18",15,"Sunday",181.7,1,"2",5,"2",2.11654574844878
"1655","American Airlines","12/03/2018","2018-11-19",14,"Monday",180,1,"2",5,"2",2.10405978824047
"1656","American Airlines","12/03/2018","2018-11-21",12,"Wednesday",229.122222222222,1,"2",4,"2",2.37831099451317
"1657","American Airlines","12/03/2018","2018-11-22",11,"Thursday",164.181818181818,1,"2",4,"2",1.96993403587428
"1658","American Airlines","12/03/2018","2018-11-23",10,"Friday",164.4,1,"1",3,"2",1.97205144944578
"1659","American Airlines","12/03/2018","2018-11-24",9,"Saturday",164.742857142857,1,"1",3,"2",1.97536080214075
"1660","American Airlines","12/03/2018","2018-11-25",8,"Sunday",164.584615384615,1,"1",3,"2",1.97383612987534
"1661","American Airlines","12/03/2018","2018-11-26",7,"Monday",164.584615384615,1,"1",2,"2",1.97383612987534
"1662","American Airlines","12/03/2018","2018-11-27",6,"Tuesday",164.4,1,"1",2,"2",1.97205144944578
"1663","American Airlines","12/03/2018","2018-11-29",4,"Thursday",224.90625,1,"1",1,"2",2.35985732489698
"1664","American Airlines","12/04/2018","2018-11-20",14,"Tuesday",180.873913043478,1,"2",5,"2",2.11051733588067
"1665","American Airlines","12/04/2018","2018-11-21",13,"Wednesday",163.0125,1,"2",4,"2",1.9584306410342
"1666","American Airlines","12/04/2018","2018-11-24",10,"Saturday",163.266666666667,1,"1",3,"2",1.96095366375106
"1667","American Airlines","12/04/2018","2018-11-25",9,"Sunday",163.0125,1,"1",3,"2",1.9584306410342
"1668","American Airlines","12/04/2018","2018-11-26",8,"Monday",163.0125,1,"1",3,"2",1.9584306410342
"1669","American Airlines","12/04/2018","2018-11-27",7,"Tuesday",163.0125,1,"1",2,"2",1.9584306410342
"1670","American Airlines","12/04/2018","2018-11-28",6,"Wednesday",326.533333333333,1,"1",2,"2",2.68243474201954
"1671","American Airlines","12/04/2018","2018-12-01",3,"Saturday",223.433333333333,1,"0",1,"1",2.35324627965641
"1672","American Airlines","12/05/2018","2018-11-18",17,"Sunday",178.188888888889,1,"2",6,"2",2.09040551884672
"1673","American Airlines","12/05/2018","2018-11-19",16,"Monday",178.188888888889,1,"2",5,"2",2.09040551884672
"1674","American Airlines","12/05/2018","2018-11-20",15,"Tuesday",180.254545454545,1,"2",5,"2",2.10594930771752
"1675","American Airlines","12/05/2018","2018-11-21",14,"Wednesday",161.05,1,"2",5,"2",1.93850869811467
"1676","American Airlines","12/05/2018","2018-11-22",13,"Thursday",161.9,1,"2",4,"2",1.94723492309028
"1677","American Airlines","12/05/2018","2018-11-23",12,"Friday",161.9,1,"2",4,"2",1.94723492309028
"1678","American Airlines","12/05/2018","2018-11-25",10,"Sunday",161.522222222222,1,"1",3,"2",1.94337539022526
"1679","American Airlines","12/05/2018","2018-11-26",9,"Monday",161.522222222222,1,"1",3,"2",1.94337539022526
"1680","American Airlines","12/05/2018","2018-11-27",8,"Tuesday",162.05,1,"1",3,"2",1.94875915961263
"1681","American Airlines","12/05/2018","2018-11-28",7,"Wednesday",161.9,1,"1",2,"2",1.94723492309028
"1682","American Airlines","12/05/2018","2018-11-29",6,"Thursday",161.9,1,"1",2,"2",1.94723492309028
"1683","American Airlines","12/06/2018","2018-11-20",16,"Tuesday",180.25652173913,1,"2",5,"2",2.10596395000069
"1684","American Airlines","12/06/2018","2018-11-22",14,"Thursday",161.522222222222,1,"2",5,"2",1.94337539022526
"1685","American Airlines","12/06/2018","2018-11-23",13,"Friday",158.2,1,"2",4,"2",1.90808633988566
"1686","American Airlines","12/06/2018","2018-11-25",11,"Sunday",158.2,1,"2",4,"2",1.90808633988566
"1687","American Airlines","12/06/2018","2018-11-26",10,"Monday",158.2,1,"1",3,"2",1.90808633988566
"1688","American Airlines","12/06/2018","2018-11-27",9,"Tuesday",162.209090909091,1,"1",3,"2",1.95037071260964
"1689","American Airlines","12/06/2018","2018-11-28",8,"Wednesday",162.209090909091,1,"1",3,"2",1.95037071260964
"1690","American Airlines","12/06/2018","2018-11-29",7,"Thursday",163.3,1,"1",2,"2",1.96128360965191
"1691","American Airlines","12/06/2018","2018-11-30",6,"Friday",163.3,1,"1",2,"2",1.96128360965191
"1692","American Airlines","12/06/2018","2018-12-01",5,"Saturday",174.231052631579,1,"1",2,"2",2.05920184182794
"1693","American Airlines","12/07/2018","2018-11-18",19,"Sunday",357.145454545455,1,"3",6,"3",2.74935289538523
"1694","American Airlines","12/07/2018","2018-11-19",18,"Monday",176.2,1,"3",6,"3",2.0749684678229
"1695","American Airlines","12/07/2018","2018-11-20",17,"Tuesday",180.254545454545,1,"2",6,"2",2.10594930771752
"1696","American Airlines","12/07/2018","2018-11-22",15,"Thursday",162.345454545455,1,"2",5,"2",1.95174792160405
"1697","American Airlines","12/07/2018","2018-11-23",14,"Friday",162.345454545455,1,"2",5,"2",1.95174792160405
"1698","American Airlines","12/07/2018","2018-11-24",13,"Saturday",162.345454545455,1,"2",4,"2",1.95174792160405
"1699","American Airlines","12/07/2018","2018-11-25",12,"Sunday",162.345454545455,1,"2",4,"2",1.95174792160405
"1700","American Airlines","12/07/2018","2018-11-26",11,"Monday",338.82380952381,1,"2",4,"2",2.71038653308511
"1701","American Airlines","12/07/2018","2018-11-27",10,"Tuesday",162.591666666667,1,"1",3,"2",1.95422498152069
"1702","American Airlines","12/07/2018","2018-11-30",7,"Friday",162.481818181818,1,"1",2,"2",1.95312134760678
"1703","American Airlines","12/07/2018","2018-12-01",6,"Saturday",222.209090909091,1,"1",2,"2",2.34768407354401
"1704","American Airlines","12/08/2018","2018-11-20",18,"Tuesday",180.707692307692,1,"3",6,"3",2.10929549776671
"1705","American Airlines","12/08/2018","2018-11-23",15,"Friday",163.433333333333,1,"2",5,"2",1.96260122027013
"1706","American Airlines","12/08/2018","2018-11-24",14,"Saturday",163.433333333333,1,"2",5,"2",1.96260122027013
"1707","American Airlines","12/08/2018","2018-11-25",13,"Sunday",163.346153846154,1,"2",4,"2",1.96174009867463
"1708","American Airlines","12/08/2018","2018-11-27",11,"Tuesday",163.592857142857,1,"2",4,"2",1.96417309857356
"1709","American Airlines","12/08/2018","2018-11-28",10,"Wednesday",163.308333333333,1,"1",3,"2",1.96136606211825
"1710","American Airlines","12/08/2018","2018-11-29",9,"Thursday",163.346153846154,1,"1",3,"2",1.96174009867463
"1711","American Airlines","12/08/2018","2018-11-30",8,"Friday",163.346153846154,1,"1",3,"2",1.96174009867463
"1712","American Airlines","12/09/2018","2018-11-19",20,"Monday",178.522222222222,1,"3",7,"3",2.09294673427167
"1713","American Airlines","12/09/2018","2018-11-22",17,"Thursday",162.2,1,"2",6,"2",1.95027876365943
"1714","American Airlines","12/09/2018","2018-11-23",16,"Friday",162.618181818182,1,"2",5,"2",1.95449101134358
"1715","American Airlines","12/09/2018","2018-11-24",15,"Saturday",162.618181818182,1,"2",5,"2",1.95449101134358
"1716","American Airlines","12/09/2018","2018-11-25",14,"Sunday",163.4,1,"2",5,"2",1.96227214299091
"1717","American Airlines","12/09/2018","2018-11-26",13,"Monday",163.4,1,"2",4,"2",1.96227214299091
"1718","American Airlines","12/09/2018","2018-11-27",12,"Tuesday",163.808333333333,1,"2",4,"2",1.96628849218794
"1719","American Airlines","12/09/2018","2018-11-28",11,"Wednesday",163.514285714286,1,"2",4,"2",1.96339950740978
"1720","American Airlines","12/09/2018","2018-11-29",10,"Thursday",491.05,1,"1",3,"2",2.96781733107366
"1721","American Airlines","12/09/2018","2018-11-30",9,"Friday",163.407142857143,1,"1",3,"2",1.96234267778584
"1722","American Airlines","12/09/2018","2018-12-01",8,"Saturday",163.407142857143,1,"1",3,"2",1.96234267778584
"1723","American Airlines","12/10/2018","2018-11-18",22,"Sunday",141.807142857143,1,"3",7,"3",1.68428789932716
"1724","American Airlines","12/10/2018","2018-11-19",21,"Monday",141.558333333333,1,"3",7,"3",1.67998510623856
"1725","American Airlines","12/10/2018","2018-11-20",20,"Tuesday",141.558333333333,1,"3",7,"3",1.67998510623856
"1726","American Airlines","12/10/2018","2018-11-21",19,"Wednesday",180.616666666667,1,"3",6,"3",2.10862512854784
"1727","American Airlines","12/10/2018","2018-11-22",18,"Thursday",162.125,1,"3",6,"3",1.94951953893493
"1728","American Airlines","12/10/2018","2018-11-23",17,"Friday",162.644444444444,1,"2",6,"2",1.95475436809474
"1729","American Airlines","12/10/2018","2018-11-24",16,"Saturday",162.644444444444,1,"2",5,"2",1.95475436809474
"1730","American Airlines","12/10/2018","2018-11-26",14,"Monday",162.125,1,"2",5,"2",1.94951953893493
"1731","American Airlines","12/10/2018","2018-11-27",13,"Tuesday",161.457142857143,1,"2",4,"2",1.94270749409618
"1732","American Airlines","12/10/2018","2018-11-29",11,"Thursday",163.263636363636,1,"2",4,"2",1.9609236578699
"1733","American Airlines","12/10/2018","2018-12-01",9,"Saturday",162.644444444444,1,"1",3,"2",1.95475436809474
"1734","American Airlines","12/11/2018","2018-11-18",23,"Sunday",122.825,1,"3",8,"3",1.15403501161231
"1735","American Airlines","12/11/2018","2018-11-19",22,"Monday",122.825,1,"3",7,"3",1.15403501161231
"1736","American Airlines","12/11/2018","2018-11-20",21,"Tuesday",124.71875,1,"3",7,"3",1.24031333519792
"1737","American Airlines","12/11/2018","2018-11-22",19,"Thursday",162.825,1,"3",6,"3",1.95656120043572
"1738","American Airlines","12/11/2018","2018-11-23",18,"Friday",163.1,1,"3",6,"3",1.95930066039413
"1739","American Airlines","12/11/2018","2018-11-24",17,"Saturday",163.1,1,"2",6,"2",1.95930066039413
"1740","American Airlines","12/11/2018","2018-11-25",16,"Sunday",163.1,1,"2",5,"2",1.95930066039413
"1741","American Airlines","12/11/2018","2018-11-26",15,"Monday",163.1,1,"2",5,"2",1.95930066039413
"1742","American Airlines","12/11/2018","2018-11-27",14,"Tuesday",162.471428571429,1,"2",5,"2",1.95301683829071
"1743","American Airlines","12/11/2018","2018-11-28",13,"Wednesday",162.471428571429,1,"2",4,"2",1.95301683829071
"1744","American Airlines","12/11/2018","2018-11-29",12,"Thursday",162.825,1,"2",4,"2",1.95656120043572
"1745","American Airlines","12/11/2018","2018-11-30",11,"Friday",163.1,1,"2",4,"2",1.95930066039413
"1746","American Airlines","12/11/2018","2018-12-01",10,"Saturday",163.1,1,"1",3,"2",1.95930066039413
"1747","American Airlines","12/12/2018","2018-11-18",24,"Sunday",122.05,1,"3",8,"3",1.11393077339905
"1748","American Airlines","12/12/2018","2018-11-19",23,"Monday",122.05,1,"3",8,"3",1.11393077339905
"1749","American Airlines","12/12/2018","2018-11-20",22,"Tuesday",123.925,1,"3",7,"3",1.20594391394225
"1750","American Airlines","12/12/2018","2018-11-21",21,"Wednesday",121.688888888889,1,"3",7,"3",1.09408568740364
"1751","American Airlines","12/12/2018","2018-11-22",20,"Thursday",121.688888888889,1,"3",7,"3",1.09408568740364
"1752","American Airlines","12/12/2018","2018-11-23",19,"Friday",161.05,1,"3",6,"3",1.93850869811467
"1753","American Airlines","12/12/2018","2018-11-24",18,"Saturday",161.05,1,"3",6,"3",1.93850869811467
"1754","American Airlines","12/12/2018","2018-11-26",16,"Monday",161.05,1,"2",5,"2",1.93850869811467
"1755","American Airlines","12/12/2018","2018-11-27",15,"Tuesday",161.05,1,"2",5,"2",1.93850869811467
"1756","American Airlines","12/12/2018","2018-11-29",13,"Thursday",161.522222222222,1,"2",4,"2",1.94337539022526
"1757","American Airlines","12/12/2018","2018-11-30",12,"Friday",161.522222222222,1,"2",4,"2",1.94337539022526
"1758","American Airlines","12/12/2018","2018-12-01",11,"Saturday",162.209090909091,1,"2",4,"2",1.95037071260964
"1759","American Airlines","12/13/2018","2018-11-18",25,"Sunday",139.522222222222,1,"4",8,"3",1.64330877180976
"1760","American Airlines","12/13/2018","2018-11-19",24,"Monday",279.8,1,"3",8,"3",2.55908671850093
"1761","American Airlines","12/13/2018","2018-11-20",23,"Tuesday",285.509090909091,1,"3",8,"3",2.57589115553409
"1762","American Airlines","12/13/2018","2018-11-21",22,"Wednesday",285.509090909091,1,"3",7,"3",2.57589115553409
"1763","American Airlines","12/13/2018","2018-11-23",20,"Friday",162.05,1,"3",7,"3",1.94875915961263
"1764","American Airlines","12/13/2018","2018-11-24",19,"Saturday",162.05,1,"3",6,"3",1.94875915961263
"1765","American Airlines","12/13/2018","2018-11-25",18,"Sunday",161.522222222222,1,"3",6,"3",1.94337539022526
"1766","American Airlines","12/13/2018","2018-11-26",17,"Monday",161.522222222222,1,"2",6,"2",1.94337539022526
"1767","American Airlines","12/13/2018","2018-11-27",16,"Tuesday",161.522222222222,1,"2",5,"2",1.94337539022526
"1768","American Airlines","12/13/2018","2018-11-28",15,"Wednesday",161.2375,1,"2",5,"2",1.94044673511561
"1769","American Airlines","12/13/2018","2018-11-29",14,"Thursday",161.2375,1,"2",5,"2",1.94044673511561
"1770","American Airlines","12/13/2018","2018-11-30",13,"Friday",161.855555555556,1,"2",4,"2",1.94678240365763
"1771","American Airlines","12/13/2018","2018-12-01",12,"Saturday",162.35,1,"2",4,"2",1.95179376330352
"1772","American Airlines","12/14/2018","2018-11-18",26,"Sunday",136.2,1,"4",9,"3",1.57700862625985
"1773","American Airlines","12/14/2018","2018-11-19",25,"Monday",136.2,1,"4",8,"3",1.57700862625985
"1774","American Airlines","12/14/2018","2018-11-20",24,"Tuesday",172.077777777778,1,"3",8,"3",2.0413702286153
"1775","American Airlines","12/14/2018","2018-11-21",23,"Wednesday",148.514285714286,1,"3",8,"3",1.78819520810219
"1776","American Airlines","12/14/2018","2018-11-22",22,"Thursday",148.514285714286,1,"3",7,"3",1.78819520810219
"1777","American Airlines","12/14/2018","2018-11-23",21,"Friday",162.5,1,"3",7,"3",1.95330418636332
"1778","American Airlines","12/14/2018","2018-11-24",20,"Saturday",160.657142857143,1,"3",7,"3",1.93442352602159
"1779","American Airlines","12/14/2018","2018-11-25",19,"Sunday",159.633333333333,1,"3",6,"3",1.92361778221185
"1780","American Airlines","12/14/2018","2018-11-26",18,"Monday",159.633333333333,1,"3",6,"3",1.92361778221185
"1781","American Airlines","12/14/2018","2018-11-27",17,"Tuesday",159.633333333333,1,"2",6,"2",1.92361778221185
"1782","American Airlines","12/14/2018","2018-11-30",14,"Friday",162.618181818182,1,"2",5,"2",1.95449101134358
"1783","American Airlines","12/14/2018","2018-12-01",13,"Saturday",161.688888888889,1,"2",4,"2",1.94508179887096
"1784","American Airlines","12/15/2018","2018-11-19",26,"Monday",187.9,1,"4",9,"3",2.15960997319053
"1785","American Airlines","12/15/2018","2018-11-21",24,"Wednesday",188.46,1,"3",8,"3",2.16332302566054
"1786","American Airlines","12/15/2018","2018-11-22",23,"Thursday",187.400909090909,1,"3",8,"3",2.15627737618784
"1787","American Airlines","12/15/2018","2018-11-23",22,"Friday",185.011,1,"3",7,"3",2.14000387587966
"1788","American Airlines","12/15/2018","2018-11-24",21,"Saturday",394.710909090909,1,"3",7,"3",2.82084875337513
"1789","American Airlines","12/15/2018","2018-11-25",20,"Sunday",206.807692307692,1,"3",7,"3",2.27184784194747
"1790","American Airlines","12/15/2018","2018-11-26",19,"Monday",206.807692307692,1,"3",6,"3",2.27184784194747
"1791","American Airlines","12/15/2018","2018-11-27",18,"Tuesday",208.891666666667,1,"3",6,"3",2.28280737507738
"1792","American Airlines","12/15/2018","2018-11-28",17,"Wednesday",416.538461538462,1,"2",6,"2",2.85813288576763
"1793","American Airlines","12/15/2018","2018-11-30",15,"Friday",203.6,1,"2",5,"2",2.25449481375706
"1794","American Airlines","12/15/2018","2018-12-01",14,"Saturday",375.68,1,"2",5,"2",2.78590588414448
"1795","American Airlines","12/16/2018","2018-11-18",28,"Sunday",349.488888888889,1,"4",9,"3",2.73343665715151
"1796","American Airlines","12/16/2018","2018-11-19",27,"Monday",170.1,1,"4",9,"3",2.02441202346015
"1797","American Airlines","12/16/2018","2018-11-20",26,"Tuesday",170.1,1,"4",9,"3",2.02441202346015
"1798","American Airlines","12/16/2018","2018-11-21",25,"Wednesday",155.111111111111,1,"4",8,"3",1.87287925397443
"1799","American Airlines","12/16/2018","2018-11-24",22,"Saturday",166.2,1,"3",7,"3",1.98918619298484
"1800","American Airlines","12/16/2018","2018-11-25",21,"Sunday",149.266666666667,1,"3",7,"3",1.79861046610862
"1801","American Airlines","12/16/2018","2018-11-26",20,"Monday",178.7,1,"3",7,"3",2.0942967865626
"1802","American Airlines","12/16/2018","2018-11-27",19,"Tuesday",178.55,1,"3",6,"3",2.09315792038046
"1803","American Airlines","12/16/2018","2018-11-28",18,"Wednesday",180.481818181818,1,"3",6,"3",2.10763036581145
"1804","American Airlines","12/16/2018","2018-11-30",16,"Friday",177.890909090909,1,"2",5,"2",2.08812284091904
"1805","American Airlines","12/16/2018","2018-12-01",15,"Saturday",357.666666666667,1,"2",5,"2",2.7504181764339
"1806","American Airlines","12/17/2018","2018-11-18",29,"Sunday",166.05,1,"4",10,"3",1.98778051311607
"1807","American Airlines","12/17/2018","2018-11-19",28,"Monday",166.6,1,"4",9,"3",1.99291546628643
"1808","American Airlines","12/17/2018","2018-11-20",27,"Tuesday",329.355555555556,1,"4",9,"3",2.6889928225787
"1809","American Airlines","12/17/2018","2018-11-21",26,"Wednesday",155.928571428571,1,"4",9,"3",1.88244052020572
"1810","American Airlines","12/17/2018","2018-11-22",25,"Thursday",155.928571428571,1,"4",8,"3",1.88244052020572
"1811","American Airlines","12/17/2018","2018-11-24",23,"Saturday",168.2,1,"3",8,"3",2.00756048171586
"1812","American Airlines","12/17/2018","2018-11-25",22,"Sunday",148.15,1,"3",7,"3",1.78307334436582
"1813","American Airlines","12/17/2018","2018-11-26",21,"Monday",148.15,1,"3",7,"3",1.78307334436582
"1814","American Airlines","12/17/2018","2018-11-27",20,"Tuesday",150.16,1,"3",7,"3",1.81070164449451
"1815","American Airlines","12/17/2018","2018-11-28",19,"Wednesday",357.288888888889,1,"3",6,"3",2.74964628055009
"1816","American Airlines","12/17/2018","2018-11-30",17,"Friday",179.457142857143,1,"2",6,"2",2.10000608678918
"1817","American Airlines","12/17/2018","2018-12-01",16,"Saturday",177.9,1,"2",5,"2",2.08819263627915
"1818","American Airlines","12/18/2018","2018-11-19",29,"Monday",249.05,1,"4",10,"3",2.45735579639638
"1819","American Airlines","12/18/2018","2018-11-20",28,"Tuesday",249.371428571429,1,"4",9,"3",2.45853370257259
"1820","American Airlines","12/18/2018","2018-11-21",27,"Wednesday",244.8,1,"4",9,"3",2.44151458474555
"1821","American Airlines","12/18/2018","2018-11-22",26,"Thursday",242.633333333333,1,"4",9,"3",2.43324130770986
"1822","American Airlines","12/18/2018","2018-11-23",25,"Friday",237.383333333333,1,"4",8,"3",2.41260780486203
"1823","American Airlines","12/18/2018","2018-11-24",24,"Saturday",237.383333333333,1,"3",8,"3",2.41260780486203
"1824","American Airlines","12/18/2018","2018-11-25",23,"Sunday",235.9,1,"3",8,"3",2.40662035390239
"1825","American Airlines","12/18/2018","2018-11-26",22,"Monday",367.2,1,"3",7,"3",2.76951287452086
"1826","American Airlines","12/18/2018","2018-11-27",21,"Tuesday",236.9,1,"3",7,"3",2.41066470176393
"1827","American Airlines","12/18/2018","2018-11-28",20,"Wednesday",244.8,1,"3",7,"3",2.44151458474555
"1828","American Airlines","12/18/2018","2018-11-30",18,"Friday",232.55,1,"3",6,"3",2.39282836341816
"1829","American Airlines","12/18/2018","2018-12-01",17,"Saturday",231.466666666667,1,"2",6,"2",2.38828560961094
"1830","American Airlines","12/19/2018","2018-11-19",30,"Monday",295.21,1,"4",10,"3",2.60321067592175
"1831","American Airlines","12/19/2018","2018-11-20",29,"Tuesday",295.21,1,"4",10,"3",2.60321067592175
"1832","American Airlines","12/19/2018","2018-11-21",28,"Wednesday",298.8,1,"4",9,"3",2.61295397551495
"1833","American Airlines","12/19/2018","2018-11-22",27,"Thursday",298.8,1,"4",9,"3",2.61295397551495
"1834","American Airlines","12/19/2018","2018-11-23",26,"Friday",298.8,1,"4",9,"3",2.61295397551495
"1835","American Airlines","12/19/2018","2018-11-24",25,"Saturday",298.8,1,"4",8,"3",2.61295397551495
"1836","American Airlines","12/19/2018","2018-11-25",24,"Sunday",298.8,1,"3",8,"3",2.61295397551495
"1837","American Airlines","12/19/2018","2018-11-26",23,"Monday",298.8,1,"3",8,"3",2.61295397551495
"1838","American Airlines","12/19/2018","2018-11-27",22,"Tuesday",131.81,1,"3",7,"3",1.47327101468161
"1839","American Airlines","12/19/2018","2018-11-30",19,"Friday",298.8,1,"3",6,"3",2.61295397551495
