"","airline","Date","CurrDate","n_day","wk_day","av_price","select"
"3488","Delta","12/08/2018","2018-12-01",7,"Saturday",536.8,1
"3489","Delta","12/09/2018","2018-11-19",20,"Monday",173.2,1
"3490","Delta","12/09/2018","2018-11-20",19,"Tuesday",712.8,1
"3491","Delta","12/09/2018","2018-11-21",18,"Wednesday",712.8,1
"3492","Delta","12/09/2018","2018-11-22",17,"Thursday",158.2,1
"3493","Delta","12/09/2018","2018-11-23",16,"Friday",158.2,1
"3494","Delta","12/09/2018","2018-11-24",15,"Saturday",158.2,1
"3495","Delta","12/09/2018","2018-11-25",14,"Sunday",158.2,1
"3496","Delta","12/09/2018","2018-11-26",13,"Monday",158.2,1
"3497","Delta","12/09/2018","2018-11-27",12,"Tuesday",158.2,1
"3498","Delta","12/09/2018","2018-11-28",11,"Wednesday",158.2,1
"3499","Delta","12/09/2018","2018-11-29",10,"Thursday",474.6,1
"3500","Delta","12/09/2018","2018-11-30",9,"Friday",158.2,1
"3501","Delta","12/09/2018","2018-12-01",8,"Saturday",158.2,1
"3502","Delta","12/10/2018","2018-11-18",22,"Sunday",136.2,1
"3503","Delta","12/10/2018","2018-11-19",21,"Monday",136.2,1
"3504","Delta","12/10/2018","2018-11-20",20,"Tuesday",136.2,1
"3505","Delta","12/10/2018","2018-11-21",19,"Wednesday",178.2,1
"3506","Delta","12/10/2018","2018-11-22",18,"Thursday",158.2,1
"3507","Delta","12/10/2018","2018-11-23",17,"Friday",158.2,1
"3508","Delta","12/10/2018","2018-11-24",16,"Saturday",158.2,1
"3509","Delta","12/10/2018","2018-11-25",15,"Sunday",316.4,1
"3510","Delta","12/10/2018","2018-11-26",14,"Monday",158.2,1
"3511","Delta","12/10/2018","2018-11-27",13,"Tuesday",158.2,1
"3512","Delta","12/10/2018","2018-11-28",12,"Wednesday",316.4,1
"3513","Delta","12/10/2018","2018-11-29",11,"Thursday",158.2,1
"3514","Delta","12/10/2018","2018-12-01",9,"Saturday",158.2,1
"3515","Delta","12/11/2018","2018-11-18",23,"Sunday",118.2,1
"3516","Delta","12/11/2018","2018-11-19",22,"Monday",118.2,1
"3517","Delta","12/11/2018","2018-11-20",21,"Tuesday",118.2,1
"3518","Delta","12/11/2018","2018-11-21",20,"Wednesday",1406.4,1
"3519","Delta","12/11/2018","2018-11-22",19,"Thursday",158.2,1
"3520","Delta","12/11/2018","2018-11-23",18,"Friday",158.2,1
"3521","Delta","12/11/2018","2018-11-24",17,"Saturday",158.2,1
"3522","Delta","12/11/2018","2018-11-25",16,"Sunday",158.2,1
"3523","Delta","12/11/2018","2018-11-26",15,"Monday",158.2,1
"3524","Delta","12/11/2018","2018-11-27",14,"Tuesday",158.2,1
"3525","Delta","12/11/2018","2018-11-28",13,"Wednesday",158.2,1
"3526","Delta","12/11/2018","2018-11-29",12,"Thursday",158.2,1
"3527","Delta","12/11/2018","2018-11-30",11,"Friday",158.2,1
"3528","Delta","12/11/2018","2018-12-01",10,"Saturday",158.2,1
"3529","Delta","12/12/2018","2018-11-18",24,"Sunday",118.2,1
"3530","Delta","12/12/2018","2018-11-19",23,"Monday",118.2,1
"3531","Delta","12/12/2018","2018-11-20",22,"Tuesday",118.2,1
"3532","Delta","12/12/2018","2018-11-21",21,"Wednesday",118.2,1
"3533","Delta","12/12/2018","2018-11-22",20,"Thursday",118.2,1
"3534","Delta","12/12/2018","2018-11-23",19,"Friday",158.2,1
"3535","Delta","12/12/2018","2018-11-24",18,"Saturday",158.2,1
"3536","Delta","12/12/2018","2018-11-25",17,"Sunday",316.4,1
"3537","Delta","12/12/2018","2018-11-26",16,"Monday",158.2,1
"3538","Delta","12/12/2018","2018-11-27",15,"Tuesday",158.2,1
"3539","Delta","12/12/2018","2018-11-28",14,"Wednesday",316.4,1
"3540","Delta","12/12/2018","2018-11-29",13,"Thursday",158.2,1
"3541","Delta","12/12/2018","2018-11-30",12,"Friday",158.2,1
"3542","Delta","12/12/2018","2018-12-01",11,"Saturday",158.2,1
"3543","Delta","12/13/2018","2018-11-18",25,"Sunday",136.2,1
"3544","Delta","12/13/2018","2018-11-19",24,"Monday",272.4,1
"3545","Delta","12/13/2018","2018-11-20",23,"Tuesday",282.4,1
"3546","Delta","12/13/2018","2018-11-21",22,"Wednesday",282.4,1
"3547","Delta","12/13/2018","2018-11-22",21,"Thursday",681,1
"3548","Delta","12/13/2018","2018-11-23",20,"Friday",158.2,1
"3549","Delta","12/13/2018","2018-11-24",19,"Saturday",158.2,1
"3550","Delta","12/13/2018","2018-11-25",18,"Sunday",158.2,1
"3551","Delta","12/13/2018","2018-11-26",17,"Monday",158.2,1
"3552","Delta","12/13/2018","2018-11-27",16,"Tuesday",158.2,1
"3553","Delta","12/13/2018","2018-11-28",15,"Wednesday",158.2,1
"3554","Delta","12/13/2018","2018-11-29",14,"Thursday",158.2,1
"3555","Delta","12/13/2018","2018-11-30",13,"Friday",158.2,1
"3556","Delta","12/13/2018","2018-12-01",12,"Saturday",158.2,1
"3557","Delta","12/14/2018","2018-11-18",26,"Sunday",136.2,1
"3558","Delta","12/14/2018","2018-11-19",25,"Monday",136.2,1
"3559","Delta","12/14/2018","2018-11-20",24,"Tuesday",141.2,1
"3560","Delta","12/14/2018","2018-11-21",23,"Wednesday",136.2,1
"3561","Delta","12/14/2018","2018-11-22",22,"Thursday",136.2,1
"3562","Delta","12/14/2018","2018-11-23",21,"Friday",158.2,1
"3563","Delta","12/14/2018","2018-11-24",20,"Saturday",158.2,1
"3564","Delta","12/14/2018","2018-11-25",19,"Sunday",158.2,1
"3565","Delta","12/14/2018","2018-11-26",18,"Monday",158.2,1
"3566","Delta","12/14/2018","2018-11-27",17,"Tuesday",166.8,1
"3567","Delta","12/14/2018","2018-11-28",16,"Wednesday",333.6,1
"3568","Delta","12/14/2018","2018-11-29",15,"Thursday",474.6,1
"3569","Delta","12/14/2018","2018-11-30",14,"Friday",158.2,1
"3570","Delta","12/14/2018","2018-12-01",13,"Saturday",158.2,1
"3571","Delta","12/15/2018","2018-11-18",27,"Sunday",785.6,1
"3572","Delta","12/15/2018","2018-11-19",26,"Monday",158.2,1
"3573","Delta","12/15/2018","2018-11-20",25,"Tuesday",423.6,1
"3574","Delta","12/15/2018","2018-11-21",24,"Wednesday",158.2,1
"3575","Delta","12/15/2018","2018-11-22",23,"Thursday",158.2,1
"3576","Delta","12/15/2018","2018-11-23",22,"Friday",158.2,1
"3577","Delta","12/15/2018","2018-11-24",21,"Saturday",316.4,1
"3578","Delta","12/15/2018","2018-11-25",20,"Sunday",173.2,1
"3579","Delta","12/15/2018","2018-11-26",19,"Monday",173.2,1
"3580","Delta","12/15/2018","2018-11-27",18,"Tuesday",198.2,1
"3581","Delta","12/15/2018","2018-11-28",17,"Wednesday",396.4,1
"3582","Delta","12/15/2018","2018-11-29",16,"Thursday",452.8,1
"3583","Delta","12/15/2018","2018-11-30",15,"Friday",198.2,1
"3584","Delta","12/16/2018","2018-11-18",28,"Sunday",289.6,1
"3585","Delta","12/16/2018","2018-11-19",27,"Monday",144.8,1
"3586","Delta","12/16/2018","2018-11-20",26,"Tuesday",144.8,1
"3587","Delta","12/16/2018","2018-11-21",25,"Wednesday",141.2,1
"3588","Delta","12/16/2018","2018-11-22",24,"Thursday",408.6,1
"3589","Delta","12/16/2018","2018-11-23",23,"Friday",544.8,1
"3590","Delta","12/16/2018","2018-11-24",22,"Saturday",136.2,1
"3591","Delta","12/16/2018","2018-11-25",21,"Sunday",144.8,1
"3592","Delta","12/16/2018","2018-11-26",20,"Monday",173.2,1
"3593","Delta","12/16/2018","2018-11-27",19,"Tuesday",173.2,1
"3594","Delta","12/16/2018","2018-11-28",18,"Wednesday",173.2,1
"3595","Delta","12/16/2018","2018-11-29",17,"Thursday",692.8,1
"3596","Delta","12/16/2018","2018-11-30",16,"Friday",173.2,1
"3597","Delta","12/16/2018","2018-12-01",15,"Saturday",346.4,1
"3598","Delta","12/17/2018","2018-11-18",29,"Sunday",144.8,1
"3599","Delta","12/17/2018","2018-11-19",28,"Monday",144.8,1
"3600","Delta","12/17/2018","2018-11-20",27,"Tuesday",282.4,1
"3601","Delta","12/17/2018","2018-11-21",26,"Wednesday",141.2,1
"3602","Delta","12/17/2018","2018-11-22",25,"Thursday",141.2,1
"3603","Delta","12/17/2018","2018-11-23",24,"Friday",415.2,1
"3604","Delta","12/17/2018","2018-11-24",23,"Saturday",136.2,1
"3605","Delta","12/17/2018","2018-11-25",22,"Sunday",144.8,1
"3606","Delta","12/17/2018","2018-11-26",21,"Monday",144.8,1
"3607","Delta","12/17/2018","2018-11-27",20,"Tuesday",144.8,1
"3608","Delta","12/17/2018","2018-11-28",19,"Wednesday",346.4,1
"3609","Delta","12/17/2018","2018-11-29",18,"Thursday",692.8,1
"3610","Delta","12/17/2018","2018-11-30",17,"Friday",181.8,1
"3611","Delta","12/17/2018","2018-12-01",16,"Saturday",181.8,1
"3612","Delta","12/18/2018","2018-11-18",30,"Sunday",292.78,1
"3613","Delta","12/18/2018","2018-11-19",29,"Monday",156.4,1
"3614","Delta","12/18/2018","2018-11-20",28,"Tuesday",156.4,1
"3615","Delta","12/18/2018","2018-11-21",27,"Wednesday",184.9,1
"3616","Delta","12/18/2018","2018-11-22",26,"Thursday",184.9,1
"3617","Delta","12/18/2018","2018-11-23",25,"Friday",156.4,1
"3618","Delta","12/18/2018","2018-11-24",24,"Saturday",156.4,1
"3619","Delta","12/18/2018","2018-11-25",23,"Sunday",156.4,1
"3620","Delta","12/18/2018","2018-11-26",22,"Monday",246.2,1
"3621","Delta","12/18/2018","2018-11-27",21,"Tuesday",156.4,1
"3622","Delta","12/18/2018","2018-11-28",20,"Wednesday",156.4,1
"3623","Delta","12/18/2018","2018-11-29",19,"Thursday",727.2,1
"3624","Delta","12/18/2018","2018-11-30",18,"Friday",181.8,1
"3625","Delta","12/18/2018","2018-12-01",17,"Saturday",181.8,1
"3626","Delta","12/19/2018","2018-11-18",31,"Sunday",308.8,1
"3627","Delta","12/19/2018","2018-11-19",30,"Monday",308.8,1
"3628","Delta","12/19/2018","2018-11-20",29,"Tuesday",313.8,1
"3629","Delta","12/19/2018","2018-11-21",28,"Wednesday",304.81,1
"3630","Delta","12/19/2018","2018-11-22",27,"Thursday",304.81,1
"3631","Delta","12/19/2018","2018-11-23",26,"Friday",304.81,1
"3632","Delta","12/19/2018","2018-11-24",25,"Saturday",304.81,1
"3633","Delta","12/19/2018","2018-11-25",24,"Sunday",364.8,1
"3634","Delta","12/19/2018","2018-11-26",23,"Monday",364.8,1
"3635","Delta","12/19/2018","2018-11-27",22,"Tuesday",304.81,1
"3636","Delta","12/19/2018","2018-11-28",21,"Wednesday",304.81,1
"3637","Delta","12/19/2018","2018-11-29",20,"Thursday",1219.24,1
"3638","Delta","12/19/2018","2018-11-30",19,"Friday",304.81,1
"3639","Delta","12/19/2018","2018-12-01",18,"Saturday",308.8,1
"3640","Delta","12/20/2018","2018-11-18",32,"Sunday",404.8,1
"3641","Delta","12/20/2018","2018-11-19",31,"Monday",809.6,1
"3642","Delta","12/20/2018","2018-11-20",30,"Tuesday",409.8,1
"3643","Delta","12/20/2018","2018-11-21",29,"Wednesday",364.8,1
"3644","Delta","12/20/2018","2018-11-22",28,"Thursday",404.8,1
"3645","Delta","12/20/2018","2018-11-23",27,"Friday",404.8,1
"3646","Delta","12/20/2018","2018-11-25",25,"Sunday",404.8,1
"3647","Delta","12/20/2018","2018-11-26",24,"Monday",404.8,1
"3648","Delta","12/20/2018","2018-11-27",23,"Tuesday",404.8,1
"3649","Delta","12/20/2018","2018-11-28",22,"Wednesday",495.8,1
"3650","Delta","12/20/2018","2018-11-29",21,"Thursday",1983.2,1
"3651","Delta","12/20/2018","2018-11-30",20,"Friday",495.8,1
"3652","Delta","12/20/2018","2018-12-01",19,"Saturday",1487.4,1
"3653","Delta","12/21/2018","2018-11-18",33,"Sunday",487.2,1
"3654","Delta","12/21/2018","2018-11-19",32,"Monday",974.4,1
"3655","Delta","12/21/2018","2018-11-20",31,"Tuesday",492.2,1
"3656","Delta","12/21/2018","2018-11-21",30,"Wednesday",487.2,1
"3657","Delta","12/21/2018","2018-11-22",29,"Thursday",487.2,1
"3658","Delta","12/21/2018","2018-11-23",28,"Friday",487.2,1
"3659","Delta","12/21/2018","2018-11-29",22,"Thursday",5185.2,1
"3660","Delta","12/22/2018","2018-11-18",34,"Sunday",1581.6,1
"3661","Delta","12/22/2018","2018-11-19",33,"Monday",1054.4,1
"3662","Delta","12/22/2018","2018-11-20",32,"Tuesday",520.79,1
"3663","Delta","12/22/2018","2018-11-21",31,"Wednesday",515.8,1
"3664","Delta","12/22/2018","2018-11-22",30,"Thursday",1031.6,1
"3665","Delta","12/22/2018","2018-11-23",29,"Friday",2063.2,1
"3666","Delta","12/22/2018","2018-11-24",28,"Saturday",515.8,1
"3667","Delta","12/22/2018","2018-11-25",27,"Sunday",1031.6,1
"3668","Delta","12/22/2018","2018-11-26",26,"Monday",1031.6,1
"3669","Delta","12/22/2018","2018-11-27",25,"Tuesday",515.8,1
"3670","Delta","12/22/2018","2018-11-28",24,"Wednesday",515.8,1
"3671","Delta","12/22/2018","2018-11-29",23,"Thursday",515.8,1
"3672","Delta","12/22/2018","2018-11-30",22,"Friday",515.8,1
"3673","Delta","12/22/2018","2018-12-01",21,"Saturday",515.8,1
"3674","Delta","12/23/2018","2018-11-18",35,"Sunday",1619.2,1
"3675","Delta","12/23/2018","2018-11-19",34,"Monday",591.2,1
"3676","Delta","12/23/2018","2018-11-20",33,"Tuesday",409.8,1
"3677","Delta","12/23/2018","2018-11-21",32,"Wednesday",404.8,1
"3678","Delta","12/23/2018","2018-11-22",31,"Thursday",404.8,1
"3679","Delta","12/23/2018","2018-11-23",30,"Friday",404.8,1
"3680","Delta","12/23/2018","2018-11-24",29,"Saturday",467.4,1
"3681","Delta","12/23/2018","2018-11-25",28,"Sunday",404.8,1
"3682","Delta","12/23/2018","2018-11-26",27,"Monday",404.8,1
"3683","Delta","12/23/2018","2018-11-27",26,"Tuesday",462.4,1
"3684","Delta","12/23/2018","2018-11-28",25,"Wednesday",404.8,1
"3685","Delta","12/23/2018","2018-11-29",24,"Thursday",462.4,1
"3686","Delta","12/23/2018","2018-11-30",23,"Friday",462.4,1
"3687","Delta","12/23/2018","2018-12-01",22,"Saturday",918.8,1
"3688","Delta","12/24/2018","2018-11-18",36,"Sunday",364.8,1
"3689","Delta","12/24/2018","2018-11-19",35,"Monday",364.8,1
"3690","Delta","12/24/2018","2018-11-20",34,"Tuesday",369.8,1
"3691","Delta","12/24/2018","2018-11-21",33,"Wednesday",364.8,1
"3692","Delta","12/24/2018","2018-11-22",32,"Thursday",404.8,1
"3693","Delta","12/24/2018","2018-11-23",31,"Friday",364.8,1
"3694","Delta","12/24/2018","2018-11-24",30,"Saturday",364.8,1
"3695","Delta","12/24/2018","2018-11-25",29,"Sunday",729.6,1
"3696","Delta","12/24/2018","2018-11-26",28,"Monday",974.4,1
"3697","Delta","12/24/2018","2018-11-27",27,"Tuesday",364.8,1
"3698","Delta","12/24/2018","2018-11-28",26,"Wednesday",364.8,1
"3699","Delta","12/24/2018","2018-11-29",25,"Thursday",2428.8,1
"3700","Delta","12/24/2018","2018-11-30",24,"Friday",404.8,1
"3701","Delta","12/24/2018","2018-12-01",23,"Saturday",364.8,1
"3702","Delta","12/25/2018","2018-11-18",37,"Sunday",1461.6,1
"3703","Delta","12/25/2018","2018-11-20",35,"Tuesday",492.2,1
"3704","Delta","12/25/2018","2018-11-21",34,"Wednesday",487.2,1
"3705","Delta","12/25/2018","2018-11-23",32,"Friday",487.2,1
"3706","Delta","12/25/2018","2018-11-24",31,"Saturday",487.2,1
"3707","Delta","12/25/2018","2018-11-26",29,"Monday",974.4,1
"3708","Delta","12/25/2018","2018-11-27",28,"Tuesday",487.2,1
"3709","Delta","12/25/2018","2018-11-28",27,"Wednesday",487.2,1
"3710","Delta","12/25/2018","2018-11-29",26,"Thursday",1948.8,1
"3711","Delta","12/25/2018","2018-11-30",25,"Friday",487.2,1
"3712","Delta","12/25/2018","2018-12-01",24,"Saturday",495.8,1
"3713","Delta","12/26/2018","2018-11-18",38,"Sunday",792.4,1
"3714","Delta","12/26/2018","2018-11-20",36,"Tuesday",401.2,1
"3715","Delta","12/26/2018","2018-11-21",35,"Wednesday",792.4,1
"3716","Delta","12/26/2018","2018-11-22",34,"Thursday",1188.6,1
"3717","Delta","12/26/2018","2018-11-23",33,"Friday",396.2,1
"3718","Delta","12/26/2018","2018-11-24",32,"Saturday",396.2,1
"3719","Delta","12/26/2018","2018-11-25",31,"Sunday",792.4,1
"3720","Delta","12/26/2018","2018-11-26",30,"Monday",792.4,1
"3721","Delta","12/26/2018","2018-11-27",29,"Tuesday",487.2,1
"3722","Delta","12/26/2018","2018-11-28",28,"Wednesday",487.2,1
"3723","Delta","12/26/2018","2018-11-29",27,"Thursday",396.2,1
"3724","Delta","12/26/2018","2018-11-30",26,"Friday",487.2,1
"3725","Delta","12/26/2018","2018-12-01",25,"Saturday",487.2,1
"3726","Delta","12/27/2018","2018-11-18",39,"Sunday",1014.4,1
"3727","Delta","12/27/2018","2018-11-19",38,"Monday",507.2,1
"3728","Delta","12/27/2018","2018-11-20",37,"Tuesday",421.2,1
"3729","Delta","12/27/2018","2018-11-21",36,"Wednesday",416.2,1
"3730","Delta","12/27/2018","2018-11-22",35,"Thursday",416.2,1
"3731","Delta","12/27/2018","2018-11-23",34,"Friday",507.2,1
"3732","Delta","12/27/2018","2018-11-24",33,"Saturday",416.2,1
"3733","Delta","12/27/2018","2018-11-25",32,"Sunday",1014.4,1
"3734","Delta","12/27/2018","2018-11-26",31,"Monday",1014.4,1
"3735","Delta","12/27/2018","2018-11-27",30,"Tuesday",416.2,1
"3736","Delta","12/27/2018","2018-11-28",29,"Wednesday",507.2,1
"3737","Delta","12/27/2018","2018-11-29",28,"Thursday",507.2,1
"3738","Delta","12/27/2018","2018-11-30",27,"Friday",507.2,1
"3739","Delta","12/27/2018","2018-12-01",26,"Saturday",507.2,1
"3740","Delta","12/28/2018","2018-11-18",40,"Sunday",974.4,1
"3741","Delta","12/28/2018","2018-11-19",39,"Monday",974.4,1
"3742","Delta","12/28/2018","2018-11-20",38,"Tuesday",492.2,1
"3743","Delta","12/28/2018","2018-11-21",37,"Wednesday",974.4,1
"3744","Delta","12/28/2018","2018-11-22",36,"Thursday",487.2,1
"3745","Delta","12/28/2018","2018-11-23",35,"Friday",487.2,1
"3746","Delta","12/28/2018","2018-11-24",34,"Saturday",487.2,1
"3747","Delta","12/28/2018","2018-11-25",33,"Sunday",487.2,1
"3748","Delta","12/28/2018","2018-11-26",32,"Monday",974.4,1
"3749","Delta","12/28/2018","2018-11-27",31,"Tuesday",487.2,1
"3750","Delta","12/28/2018","2018-11-28",30,"Wednesday",487.2,1
"3751","Delta","12/28/2018","2018-11-29",29,"Thursday",487.2,1
"3752","Delta","12/28/2018","2018-11-30",28,"Friday",487.2,1
"3753","Delta","12/28/2018","2018-12-01",27,"Saturday",487.2,1
"3754","Delta","12/29/2018","2018-11-18",41,"Sunday",396.2,1
"3755","Delta","12/29/2018","2018-11-19",40,"Monday",809.6,1
"3756","Delta","12/29/2018","2018-11-20",39,"Tuesday",401.2,1
"3757","Delta","12/29/2018","2018-11-21",38,"Wednesday",401.2,1
"3758","Delta","12/29/2018","2018-11-22",37,"Thursday",384.8,1
"3759","Delta","12/29/2018","2018-11-23",36,"Friday",384.8,1
"3760","Delta","12/29/2018","2018-11-24",35,"Saturday",416.2,1
"3761","Delta","12/29/2018","2018-11-25",34,"Sunday",416.2,1
"3762","Delta","12/29/2018","2018-11-26",33,"Monday",416.2,1
"3763","Delta","12/29/2018","2018-11-27",32,"Tuesday",416.2,1
"3764","Delta","12/29/2018","2018-11-28",31,"Wednesday",424.8,1
"3765","Delta","12/29/2018","2018-11-29",30,"Thursday",416.2,1
"3766","Delta","12/29/2018","2018-11-30",29,"Friday",416.2,1
"3767","Delta","12/29/2018","2018-12-01",28,"Saturday",1014.4,1
"3768","Delta","12/30/2018","2018-11-18",42,"Sunday",364.8,1
"3769","Delta","12/30/2018","2018-11-19",41,"Monday",364.8,1
"3770","Delta","12/30/2018","2018-11-20",40,"Tuesday",369.8,1
"3771","Delta","12/30/2018","2018-11-21",39,"Wednesday",769.6,1
"3772","Delta","12/30/2018","2018-11-22",38,"Thursday",384.8,1
"3773","Delta","12/30/2018","2018-11-23",37,"Friday",384.8,1
"3774","Delta","12/30/2018","2018-11-24",36,"Saturday",1274.4,1
"3775","Delta","12/30/2018","2018-11-25",35,"Sunday",384.8,1
"3776","Delta","12/30/2018","2018-11-26",34,"Monday",384.8,1
"3777","Delta","12/30/2018","2018-11-27",33,"Tuesday",384.8,1
"3778","Delta","12/30/2018","2018-11-28",32,"Wednesday",424.8,1
"3779","Delta","12/30/2018","2018-11-29",31,"Thursday",424.8,1
"3780","Delta","12/30/2018","2018-11-30",30,"Friday",424.8,1
"3781","Delta","12/30/2018","2018-12-01",29,"Saturday",424.8,1
"3782","Delta","12/31/2018","2018-11-18",43,"Sunday",364.8,1
"3783","Delta","12/31/2018","2018-11-19",42,"Monday",364.8,1
"3784","Delta","12/31/2018","2018-11-20",41,"Tuesday",369.8,1
"3785","Delta","12/31/2018","2018-11-21",40,"Wednesday",364.8,1
"3786","Delta","12/31/2018","2018-11-22",39,"Thursday",364.8,1
"3787","Delta","12/31/2018","2018-11-24",37,"Saturday",1123.2,1
"3788","Delta","12/31/2018","2018-11-25",36,"Sunday",729.6,1
"3789","Delta","12/31/2018","2018-11-26",35,"Monday",364.8,1
"3790","Delta","12/31/2018","2018-11-27",34,"Tuesday",364.8,1
"3791","Delta","12/31/2018","2018-11-28",33,"Wednesday",364.8,1
"3792","Delta","12/31/2018","2018-11-29",32,"Thursday",729.6,1
"3793","Delta","12/31/2018","2018-11-30",31,"Friday",364.8,1
"3794","Delta","12/31/2018","2018-12-01",30,"Saturday",809.6,1
"3795","Endeavor Air DBA Delta Connection","12/21/2018","2018-11-18",33,"Sunday",639.49,1
"3796","Endeavor Air DBA Delta Connection","12/21/2018","2018-11-20",31,"Tuesday",639.49,1
"3797","Endeavor Air DBA Delta Connection","12/21/2018","2018-11-23",28,"Friday",641.51,1
"3798","JetBlue Airways","01/01/2019","2018-11-18",44,"Sunday",407.5,1
"3799","JetBlue Airways","01/01/2019","2018-11-19",43,"Monday",407.5,1
"3800","JetBlue Airways","01/01/2019","2018-11-20",42,"Tuesday",815,1
"3801","JetBlue Airways","01/01/2019","2018-11-21",41,"Wednesday",723,1
"3802","JetBlue Airways","01/01/2019","2018-11-24",38,"Saturday",361.5,1
"3803","JetBlue Airways","01/01/2019","2018-11-25",37,"Sunday",361.5,1
"3804","JetBlue Airways","01/01/2019","2018-11-26",36,"Monday",361.5,1
"3805","JetBlue Airways","01/01/2019","2018-11-27",35,"Tuesday",407.5,1
"3806","JetBlue Airways","01/01/2019","2018-11-28",34,"Wednesday",361.5,1
"3807","JetBlue Airways","01/01/2019","2018-11-29",33,"Thursday",361.5,1
"3808","JetBlue Airways","01/01/2019","2018-11-30",32,"Friday",361.5,1
"3809","JetBlue Airways","01/01/2019","2018-12-01",31,"Saturday",361.5,1
"3810","JetBlue Airways","01/02/2019","2018-11-18",45,"Sunday",281.2,1
"3811","JetBlue Airways","01/02/2019","2018-11-19",44,"Monday",361.5,1
"3812","JetBlue Airways","01/02/2019","2018-11-20",43,"Tuesday",281.2,1
"3813","JetBlue Airways","01/02/2019","2018-11-21",42,"Wednesday",815,1
"3814","JetBlue Airways","01/02/2019","2018-11-22",41,"Thursday",407.5,1
"3815","JetBlue Airways","01/02/2019","2018-11-23",40,"Friday",361.5,1
"3816","JetBlue Airways","01/02/2019","2018-11-24",39,"Saturday",361.5,1
"3817","JetBlue Airways","01/02/2019","2018-11-25",38,"Sunday",598.2,1
"3818","JetBlue Airways","01/02/2019","2018-11-26",37,"Monday",598.2,1
"3819","JetBlue Airways","01/02/2019","2018-11-27",36,"Tuesday",281.2,1
"3820","JetBlue Airways","01/02/2019","2018-11-28",35,"Wednesday",281.2,1
"3821","JetBlue Airways","01/02/2019","2018-11-29",34,"Thursday",361.5,1
"3822","JetBlue Airways","01/02/2019","2018-11-30",33,"Friday",723,1
"3823","JetBlue Airways","01/02/2019","2018-12-01",32,"Saturday",407.5,1
"3824","JetBlue Airways","01/03/2019","2018-11-18",46,"Sunday",281.2,1
"3825","JetBlue Airways","01/03/2019","2018-11-19",45,"Monday",246.2,1
"3826","JetBlue Airways","01/03/2019","2018-11-20",44,"Tuesday",246.2,1
"3827","JetBlue Airways","01/03/2019","2018-11-21",43,"Wednesday",281.2,1
"3828","JetBlue Airways","01/03/2019","2018-11-22",42,"Thursday",281.2,1
"3829","JetBlue Airways","01/03/2019","2018-11-23",41,"Friday",281.2,1
"3830","JetBlue Airways","01/03/2019","2018-11-25",39,"Sunday",346.4,1
"3831","JetBlue Airways","01/03/2019","2018-11-26",38,"Monday",346.4,1
"3832","JetBlue Airways","01/03/2019","2018-11-27",37,"Tuesday",281.2,1
"3833","JetBlue Airways","01/03/2019","2018-11-28",36,"Wednesday",346.4,1
"3834","JetBlue Airways","01/03/2019","2018-11-29",35,"Thursday",692.8,1
"3835","JetBlue Airways","01/03/2019","2018-11-30",34,"Friday",346.4,1
"3836","JetBlue Airways","01/03/2019","2018-12-01",33,"Saturday",281.2,1
"3837","JetBlue Airways","01/04/2019","2018-11-18",47,"Sunday",562.4,1
"3838","JetBlue Airways","01/04/2019","2018-11-19",46,"Monday",562.4,1
"3839","JetBlue Airways","01/04/2019","2018-11-20",45,"Tuesday",246.2,1
"3840","JetBlue Airways","01/04/2019","2018-11-21",44,"Wednesday",420.42,1
"3841","JetBlue Airways","01/04/2019","2018-11-22",43,"Thursday",210.21,1
"3842","JetBlue Airways","01/04/2019","2018-11-23",42,"Friday",246.2,1
"3843","JetBlue Airways","01/04/2019","2018-11-24",41,"Saturday",281.2,1
"3844","JetBlue Airways","01/04/2019","2018-11-25",40,"Sunday",281.2,1
"3845","JetBlue Airways","01/04/2019","2018-11-26",39,"Monday",281.2,1
"3846","JetBlue Airways","01/04/2019","2018-11-27",38,"Tuesday",281.2,1
"3847","JetBlue Airways","01/04/2019","2018-11-28",37,"Wednesday",281.2,1
"3848","JetBlue Airways","01/04/2019","2018-11-29",36,"Thursday",562.4,1
"3849","JetBlue Airways","01/04/2019","2018-11-30",35,"Friday",281.2,1
"3850","JetBlue Airways","01/04/2019","2018-12-01",34,"Saturday",246.2,1
"3851","JetBlue Airways","01/05/2019","2018-11-18",48,"Sunday",492.4,1
"3852","JetBlue Airways","01/05/2019","2018-11-19",47,"Monday",246.2,1
"3853","JetBlue Airways","01/05/2019","2018-11-20",46,"Tuesday",246.2,1
"3854","JetBlue Airways","01/05/2019","2018-11-21",45,"Wednesday",148.2,1
"3855","JetBlue Airways","01/05/2019","2018-11-22",44,"Thursday",843.6,1
"3856","JetBlue Airways","01/05/2019","2018-11-23",43,"Friday",281.2,1
"3857","JetBlue Airways","01/05/2019","2018-11-24",42,"Saturday",281.2,1
"3858","JetBlue Airways","01/05/2019","2018-11-25",41,"Sunday",562.4,1
"3859","JetBlue Airways","01/05/2019","2018-11-26",40,"Monday",562.4,1
"3860","JetBlue Airways","01/05/2019","2018-11-27",39,"Tuesday",281.2,1
"3861","JetBlue Airways","01/05/2019","2018-11-28",38,"Wednesday",338.41,1
"3862","JetBlue Airways","01/05/2019","2018-11-29",37,"Thursday",723,1
"3863","JetBlue Airways","01/05/2019","2018-11-30",36,"Friday",361.5,1
"3864","JetBlue Airways","01/05/2019","2018-12-01",35,"Saturday",349.41,1
